# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_GNI_10_BHZ
# sample_count: 28800
# sample_rate_hz: 40
# start_time: 2019-11-07T22:48:00.019539Z
# latitude_deg: 40.148
# longitude_deg: 44.741
# elevation_m: 1509.0
# depth_m: 100.0
# azimuth_deg: 0.0
# dip_deg: -90
# instrument: Trillium 240 broad band
# scale_factor: 1.98307E9
# scale_frequency_hz: 0.02
# scale_units: m/s
# field_unit: UTC, COUNTS
# field_type: datetime, INTEGER
Time, Sample
2019-11-07T22:48:00.019539Z, -44723
2019-11-07T22:48:00.044539Z, -45965
2019-11-07T22:48:00.069539Z, -47168
2019-11-07T22:48:00.094539Z, -48200
2019-11-07T22:48:00.119539Z, -48921
2019-11-07T22:48:00.144539Z, -49265
2019-11-07T22:48:00.169539Z, -49165
2019-11-07T22:48:00.194539Z, -48577
2019-11-07T22:48:00.219539Z, -47555
2019-11-07T22:48:00.244539Z, -46192
2019-11-07T22:48:00.269539Z, -44535
2019-11-07T22:48:00.294539Z, -42595
2019-11-07T22:48:00.319539Z, -40417
2019-11-07T22:48:00.344539Z, -38052
2019-11-07T22:48:00.369539Z, -35707
2019-11-07T22:48:00.394539Z, -33728
2019-11-07T22:48:00.419539Z, -32300
2019-11-07T22:48:00.444539Z, -31577
2019-11-07T22:48:00.469539Z, -31712
2019-11-07T22:48:00.494539Z, -32628
2019-11-07T22:48:00.519539Z, -34030
2019-11-07T22:48:00.544539Z, -35579
2019-11-07T22:48:00.569539Z, -36992
2019-11-07T22:48:00.594539Z, -38023
2019-11-07T22:48:00.619539Z, -38548
2019-11-07T22:48:00.644539Z, -38535
2019-11-07T22:48:00.669539Z, -37986
2019-11-07T22:48:00.694539Z, -37069
2019-11-07T22:48:00.719539Z, -35959
2019-11-07T22:48:00.744539Z, -34635
2019-11-07T22:48:00.769539Z, -33032
2019-11-07T22:48:00.794539Z, -31172
2019-11-07T22:48:00.819539Z, -28990
2019-11-07T22:48:00.844539Z, -26426
2019-11-07T22:48:00.869539Z, -23605
2019-11-07T22:48:00.894539Z, -20560
2019-11-07T22:48:00.919539Z, -17209
2019-11-07T22:48:00.944539Z, -13620
2019-11-07T22:48:00.969539Z, -9970
2019-11-07T22:48:00.994539Z, -6278
2019-11-07T22:48:01.019539Z, -2471
2019-11-07T22:48:01.044539Z, 1276
2019-11-07T22:48:01.069539Z, 4796
2019-11-07T22:48:01.094539Z, 8137
2019-11-07T22:48:01.119539Z, 11132
2019-11-07T22:48:01.144539Z, 13423
2019-11-07T22:48:01.169539Z, 14887
2019-11-07T22:48:01.194539Z, 15588
2019-11-07T22:48:01.219539Z, 15566
2019-11-07T22:48:01.244539Z, 14914
2019-11-07T22:48:01.269539Z, 13706
2019-11-07T22:48:01.294539Z, 11932
2019-11-07T22:48:01.319539Z, 9680
2019-11-07T22:48:01.344539Z, 7135
2019-11-07T22:48:01.369539Z, 4406
2019-11-07T22:48:01.394539Z, 1470
2019-11-07T22:48:01.419539Z, -1713
2019-11-07T22:48:01.444539Z, -4941
2019-11-07T22:48:01.469539Z, -7862
2019-11-07T22:48:01.494539Z, -10285
2019-11-07T22:48:01.519539Z, -12164
2019-11-07T22:48:01.544539Z, -13445
2019-11-07T22:48:01.569539Z, -14040
2019-11-07T22:48:01.594539Z, -13902
2019-11-07T22:48:01.619539Z, -13043
2019-11-07T22:48:01.644539Z, -11428
2019-11-07T22:48:01.669539Z, -9120
2019-11-07T22:48:01.694539Z, -6479
2019-11-07T22:48:01.719539Z, -3844
2019-11-07T22:48:01.744539Z, -1385
2019-11-07T22:48:01.769539Z, 680
2019-11-07T22:48:01.794539Z, 2067
2019-11-07T22:48:01.819539Z, 2360
2019-11-07T22:48:01.844539Z, 1374
2019-11-07T22:48:01.869539Z, -444
2019-11-07T22:48:01.894539Z, -2719
2019-11-07T22:48:01.919539Z, -5470
2019-11-07T22:48:01.944539Z, -8451
2019-11-07T22:48:01.969539Z, -11275
2019-11-07T22:48:01.994539Z, -13870
2019-11-07T22:48:02.019539Z, -16106
2019-11-07T22:48:02.044539Z, -17765
2019-11-07T22:48:02.069539Z, -18839
2019-11-07T22:48:02.094539Z, -19167
2019-11-07T22:48:02.119539Z, -18407
2019-11-07T22:48:02.144539Z, -16559
2019-11-07T22:48:02.169539Z, -13919
2019-11-07T22:48:02.194539Z, -10734
2019-11-07T22:48:02.219539Z, -7285
2019-11-07T22:48:02.244539Z, -3947
2019-11-07T22:48:02.269539Z, -1029
2019-11-07T22:48:02.294539Z, 1189
2019-11-07T22:48:02.319539Z, 2606
2019-11-07T22:48:02.344539Z, 3462
2019-11-07T22:48:02.369539Z, 4079
2019-11-07T22:48:02.394539Z, 4789
2019-11-07T22:48:02.419539Z, 5818
2019-11-07T22:48:02.444539Z, 7124
2019-11-07T22:48:02.469539Z, 8619
2019-11-07T22:48:02.494539Z, 10272
2019-11-07T22:48:02.519539Z, 12074
2019-11-07T22:48:02.544539Z, 14005
2019-11-07T22:48:02.569539Z, 15833
2019-11-07T22:48:02.594539Z, 17280
2019-11-07T22:48:02.619539Z, 18466
2019-11-07T22:48:02.644539Z, 19651
2019-11-07T22:48:02.669539Z, 20958
2019-11-07T22:48:02.694539Z, 22436
2019-11-07T22:48:02.719539Z, 23829
2019-11-07T22:48:02.744539Z, 24837
2019-11-07T22:48:02.769539Z, 25630
2019-11-07T22:48:02.794539Z, 26634
2019-11-07T22:48:02.819539Z, 28162
2019-11-07T22:48:02.844539Z, 30298
2019-11-07T22:48:02.869539Z, 32922
2019-11-07T22:48:02.894539Z, 35915
2019-11-07T22:48:02.919539Z, 39367
2019-11-07T22:48:02.944539Z, 43204
2019-11-07T22:48:02.969539Z, 46966
2019-11-07T22:48:02.994539Z, 50471
2019-11-07T22:48:03.019539Z, 53892
2019-11-07T22:48:03.044539Z, 57175
2019-11-07T22:48:03.069539Z, 60089
2019-11-07T22:48:03.094539Z, 62447
2019-11-07T22:48:03.119539Z, 63955
2019-11-07T22:48:03.144539Z, 64343
2019-11-07T22:48:03.169539Z, 63747
2019-11-07T22:48:03.194539Z, 62393
2019-11-07T22:48:03.219539Z, 60232
2019-11-07T22:48:03.244539Z, 57321
2019-11-07T22:48:03.269539Z, 53896
2019-11-07T22:48:03.294539Z, 49797
2019-11-07T22:48:03.319539Z, 44571
2019-11-07T22:48:03.344539Z, 38143
2019-11-07T22:48:03.369539Z, 30612
2019-11-07T22:48:03.394539Z, 22075
2019-11-07T22:48:03.419539Z, 13128
2019-11-07T22:48:03.444539Z, 4570
2019-11-07T22:48:03.469539Z, -3185
2019-11-07T22:48:03.494539Z, -9869
2019-11-07T22:48:03.519539Z, -15269
2019-11-07T22:48:03.544539Z, -19521
2019-11-07T22:48:03.569539Z, -22914
2019-11-07T22:48:03.594539Z, -25538
2019-11-07T22:48:03.619539Z, -27429
2019-11-07T22:48:03.644539Z, -28790
2019-11-07T22:48:03.669539Z, -29895
2019-11-07T22:48:03.694539Z, -30915
2019-11-07T22:48:03.719539Z, -31963
2019-11-07T22:48:03.744539Z, -33267
2019-11-07T22:48:03.769539Z, -35102
2019-11-07T22:48:03.794539Z, -37619
2019-11-07T22:48:03.819539Z, -40740
2019-11-07T22:48:03.844539Z, -44204
2019-11-07T22:48:03.869539Z, -47671
2019-11-07T22:48:03.894539Z, -50796
2019-11-07T22:48:03.919539Z, -53368
2019-11-07T22:48:03.944539Z, -55269
2019-11-07T22:48:03.969539Z, -56377
2019-11-07T22:48:03.994539Z, -56584
2019-11-07T22:48:04.019539Z, -55780
2019-11-07T22:48:04.044539Z, -54034
2019-11-07T22:48:04.069539Z, -51504
2019-11-07T22:48:04.094539Z, -48265
2019-11-07T22:48:04.119539Z, -44626
2019-11-07T22:48:04.144539Z, -41321
2019-11-07T22:48:04.169539Z, -39046
2019-11-07T22:48:04.194539Z, -38137
2019-11-07T22:48:04.219539Z, -38695
2019-11-07T22:48:04.244539Z, -40643
2019-11-07T22:48:04.269539Z, -43848
2019-11-07T22:48:04.294539Z, -48019
2019-11-07T22:48:04.319539Z, -52480
2019-11-07T22:48:04.344539Z, -56517
2019-11-07T22:48:04.369539Z, -59562
2019-11-07T22:48:04.394539Z, -60922
2019-11-07T22:48:04.419539Z, -60059
2019-11-07T22:48:04.444539Z, -57022
2019-11-07T22:48:04.469539Z, -52162
2019-11-07T22:48:04.494539Z, -45888
2019-11-07T22:48:04.519539Z, -38792
2019-11-07T22:48:04.544539Z, -31167
2019-11-07T22:48:04.569539Z, -22467
2019-11-07T22:48:04.594539Z, -11831
2019-11-07T22:48:04.619539Z, 1471
2019-11-07T22:48:04.644539Z, 18178
2019-11-07T22:48:04.669539Z, 38554
2019-11-07T22:48:04.694539Z, 61670
2019-11-07T22:48:04.719539Z, 85856
2019-11-07T22:48:04.744539Z, 109432
2019-11-07T22:48:04.769539Z, 130724
2019-11-07T22:48:04.794539Z, 148083
2019-11-07T22:48:04.819539Z, 160403
2019-11-07T22:48:04.844539Z, 168006
2019-11-07T22:48:04.869539Z, 172192
2019-11-07T22:48:04.894539Z, 173723
2019-11-07T22:48:04.919539Z, 172819
2019-11-07T22:48:04.944539Z, 169641
2019-11-07T22:48:04.969539Z, 163786
2019-11-07T22:48:04.994539Z, 154269
2019-11-07T22:48:05.019539Z, 140390
2019-11-07T22:48:05.044539Z, 122105
2019-11-07T22:48:05.069539Z, 99648
2019-11-07T22:48:05.094539Z, 73248
2019-11-07T22:48:05.119539Z, 43830
2019-11-07T22:48:05.144539Z, 13738
2019-11-07T22:48:05.169539Z, -14689
2019-11-07T22:48:05.194539Z, -40246
2019-11-07T22:48:05.219539Z, -61703
2019-11-07T22:48:05.244539Z, -77543
2019-11-07T22:48:05.269539Z, -86231
2019-11-07T22:48:05.294539Z, -85651
2019-11-07T22:48:05.319539Z, -74008
2019-11-07T22:48:05.344539Z, -51405
2019-11-07T22:48:05.369539Z, -20413
2019-11-07T22:48:05.394539Z, 15158
2019-11-07T22:48:05.419539Z, 52465
2019-11-07T22:48:05.444539Z, 89469
2019-11-07T22:48:05.469539Z, 123467
2019-11-07T22:48:05.494539Z, 151751
2019-11-07T22:48:05.519539Z, 172364
2019-11-07T22:48:05.544539Z, 183584
2019-11-07T22:48:05.569539Z, 185635
2019-11-07T22:48:05.594539Z, 181140
2019-11-07T22:48:05.619539Z, 172158
2019-11-07T22:48:05.644539Z, 158763
2019-11-07T22:48:05.669539Z, 140604
2019-11-07T22:48:05.694539Z, 118248
2019-11-07T22:48:05.719539Z, 92377
2019-11-07T22:48:05.744539Z, 63681
2019-11-07T22:48:05.769539Z, 32304
2019-11-07T22:48:05.794539Z, -2638
2019-11-07T22:48:05.819539Z, -42363
2019-11-07T22:48:05.844539Z, -86920
2019-11-07T22:48:05.869539Z, -133185
2019-11-07T22:48:05.894539Z, -177139
2019-11-07T22:48:05.919539Z, -215896
2019-11-07T22:48:05.944539Z, -246862
2019-11-07T22:48:05.969539Z, -268095
2019-11-07T22:48:05.994539Z, -279392
2019-11-07T22:48:06.019539Z, -282098
2019-11-07T22:48:06.044539Z, -276454
2019-11-07T22:48:06.069539Z, -262248
2019-11-07T22:48:06.094539Z, -242441
2019-11-07T22:48:06.119539Z, -221196
2019-11-07T22:48:06.144539Z, -199828
2019-11-07T22:48:06.169539Z, -178413
2019-11-07T22:48:06.194539Z, -156912
2019-11-07T22:48:06.219539Z, -132809
2019-11-07T22:48:06.244539Z, -103338
2019-11-07T22:48:06.269539Z, -69741
2019-11-07T22:48:06.294539Z, -35422
2019-11-07T22:48:06.319539Z, -1339
2019-11-07T22:48:06.344539Z, 31718
2019-11-07T22:48:06.369539Z, 59954
2019-11-07T22:48:06.394539Z, 80518
2019-11-07T22:48:06.419539Z, 91522
2019-11-07T22:48:06.444539Z, 90085
2019-11-07T22:48:06.469539Z, 76169
2019-11-07T22:48:06.494539Z, 53012
2019-11-07T22:48:06.519539Z, 23794
2019-11-07T22:48:06.544539Z, -7388
2019-11-07T22:48:06.569539Z, -37193
2019-11-07T22:48:06.594539Z, -67845
2019-11-07T22:48:06.619539Z, -99795
2019-11-07T22:48:06.644539Z, -126850
2019-11-07T22:48:06.669539Z, -146037
2019-11-07T22:48:06.694539Z, -159478
2019-11-07T22:48:06.719539Z, -165606
2019-11-07T22:48:06.744539Z, -161254
2019-11-07T22:48:06.769539Z, -148504
2019-11-07T22:48:06.794539Z, -128368
2019-11-07T22:48:06.819539Z, -98119
2019-11-07T22:48:06.844539Z, -59201
2019-11-07T22:48:06.869539Z, -16729
2019-11-07T22:48:06.894539Z, 26066
2019-11-07T22:48:06.919539Z, 65259
2019-11-07T22:48:06.944539Z, 95057
2019-11-07T22:48:06.969539Z, 111666
2019-11-07T22:48:06.994539Z, 113562
2019-11-07T22:48:07.019539Z, 100301
2019-11-07T22:48:07.044539Z, 72488
2019-11-07T22:48:07.069539Z, 32728
2019-11-07T22:48:07.094539Z, -14385
2019-11-07T22:48:07.119539Z, -62948
2019-11-07T22:48:07.144539Z, -109891
2019-11-07T22:48:07.169539Z, -153760
2019-11-07T22:48:07.194539Z, -190489
2019-11-07T22:48:07.219539Z, -218329
2019-11-07T22:48:07.244539Z, -237013
2019-11-07T22:48:07.269539Z, -246220
2019-11-07T22:48:07.294539Z, -248400
2019-11-07T22:48:07.319539Z, -244694
2019-11-07T22:48:07.344539Z, -232038
2019-11-07T22:48:07.369539Z, -210194
2019-11-07T22:48:07.394539Z, -184465
2019-11-07T22:48:07.419539Z, -154140
2019-11-07T22:48:07.444539Z, -112638
2019-11-07T22:48:07.469539Z, -61473
2019-11-07T22:48:07.494539Z, -6530
2019-11-07T22:48:07.519539Z, 49670
2019-11-07T22:48:07.544539Z, 102182
2019-11-07T22:48:07.569539Z, 144088
2019-11-07T22:48:07.594539Z, 172269
2019-11-07T22:48:07.619539Z, 188189
2019-11-07T22:48:07.644539Z, 193748
2019-11-07T22:48:07.669539Z, 188292
2019-11-07T22:48:07.694539Z, 171352
2019-11-07T22:48:07.719539Z, 146991
2019-11-07T22:48:07.744539Z, 121539
2019-11-07T22:48:07.769539Z, 95356
2019-11-07T22:48:07.794539Z, 67264
2019-11-07T22:48:07.819539Z, 36968
2019-11-07T22:48:07.844539Z, 2528
2019-11-07T22:48:07.869539Z, -32242
2019-11-07T22:48:07.894539Z, -64225
2019-11-07T22:48:07.919539Z, -96385
2019-11-07T22:48:07.944539Z, -127993
2019-11-07T22:48:07.969539Z, -154183
2019-11-07T22:48:07.994539Z, -169349
2019-11-07T22:48:08.019539Z, -167681
2019-11-07T22:48:08.044539Z, -147970
2019-11-07T22:48:08.069539Z, -115806
2019-11-07T22:48:08.094539Z, -75421
2019-11-07T22:48:08.119539Z, -26139
2019-11-07T22:48:08.144539Z, 32178
2019-11-07T22:48:08.169539Z, 98922
2019-11-07T22:48:08.194539Z, 170187
2019-11-07T22:48:08.219539Z, 236513
2019-11-07T22:48:08.244539Z, 288969
2019-11-07T22:48:08.269539Z, 325215
2019-11-07T22:48:08.294539Z, 349525
2019-11-07T22:48:08.319539Z, 364727
2019-11-07T22:48:08.344539Z, 369889
2019-11-07T22:48:08.369539Z, 364696
2019-11-07T22:48:08.394539Z, 351257
2019-11-07T22:48:08.419539Z, 334093
2019-11-07T22:48:08.444539Z, 315937
2019-11-07T22:48:08.469539Z, 298015
2019-11-07T22:48:08.494539Z, 281068
2019-11-07T22:48:08.519539Z, 262170
2019-11-07T22:48:08.544539Z, 238350
2019-11-07T22:48:08.569539Z, 210199
2019-11-07T22:48:08.594539Z, 179447
2019-11-07T22:48:08.619539Z, 148486
2019-11-07T22:48:08.644539Z, 121812
2019-11-07T22:48:08.669539Z, 102550
2019-11-07T22:48:08.694539Z, 90809
2019-11-07T22:48:08.719539Z, 86636
2019-11-07T22:48:08.744539Z, 91093
2019-11-07T22:48:08.769539Z, 104052
2019-11-07T22:48:08.794539Z, 121686
2019-11-07T22:48:08.819539Z, 139755
2019-11-07T22:48:08.844539Z, 155291
2019-11-07T22:48:08.869539Z, 167007
2019-11-07T22:48:08.894539Z, 176580
2019-11-07T22:48:08.919539Z, 185205
2019-11-07T22:48:08.944539Z, 193262
2019-11-07T22:48:08.969539Z, 200215
2019-11-07T22:48:08.994539Z, 203871
2019-11-07T22:48:09.019539Z, 203228
2019-11-07T22:48:09.044539Z, 197085
2019-11-07T22:48:09.069539Z, 182952
2019-11-07T22:48:09.094539Z, 161251
2019-11-07T22:48:09.119539Z, 134359
2019-11-07T22:48:09.144539Z, 102875
2019-11-07T22:48:09.169539Z, 67243
2019-11-07T22:48:09.194539Z, 30146
2019-11-07T22:48:09.219539Z, -2756
2019-11-07T22:48:09.244539Z, -27499
2019-11-07T22:48:09.269539Z, -45878
2019-11-07T22:48:09.294539Z, -58805
2019-11-07T22:48:09.319539Z, -64784
2019-11-07T22:48:09.344539Z, -65760
2019-11-07T22:48:09.369539Z, -62813
2019-11-07T22:48:09.394539Z, -54880
2019-11-07T22:48:09.419539Z, -47259
2019-11-07T22:48:09.444539Z, -49508
2019-11-07T22:48:09.469539Z, -66346
2019-11-07T22:48:09.494539Z, -96788
2019-11-07T22:48:09.519539Z, -137124
2019-11-07T22:48:09.544539Z, -180835
2019-11-07T22:48:09.569539Z, -223432
2019-11-07T22:48:09.594539Z, -264955
2019-11-07T22:48:09.619539Z, -300654
2019-11-07T22:48:09.644539Z, -324377
2019-11-07T22:48:09.669539Z, -337987
2019-11-07T22:48:09.694539Z, -341863
2019-11-07T22:48:09.719539Z, -333282
2019-11-07T22:48:09.744539Z, -317321
2019-11-07T22:48:09.769539Z, -300118
2019-11-07T22:48:09.794539Z, -279062
2019-11-07T22:48:09.819539Z, -253396
2019-11-07T22:48:09.844539Z, -229656
2019-11-07T22:48:09.869539Z, -207028
2019-11-07T22:48:09.894539Z, -180546
2019-11-07T22:48:09.919539Z, -153528
2019-11-07T22:48:09.944539Z, -126042
2019-11-07T22:48:09.969539Z, -93724
2019-11-07T22:48:09.994539Z, -59898
2019-11-07T22:48:10.019539Z, -29273
2019-11-07T22:48:10.044539Z, -3896
2019-11-07T22:48:10.069539Z, 13850
2019-11-07T22:48:10.094539Z, 26413
2019-11-07T22:48:10.119539Z, 39214
2019-11-07T22:48:10.144539Z, 53229
2019-11-07T22:48:10.169539Z, 67560
2019-11-07T22:48:10.194539Z, 80672
2019-11-07T22:48:10.219539Z, 89501
2019-11-07T22:48:10.244539Z, 97701
2019-11-07T22:48:10.269539Z, 112017
2019-11-07T22:48:10.294539Z, 133673
2019-11-07T22:48:10.319539Z, 162932
2019-11-07T22:48:10.344539Z, 196515
2019-11-07T22:48:10.369539Z, 228426
2019-11-07T22:48:10.394539Z, 257648
2019-11-07T22:48:10.419539Z, 280506
2019-11-07T22:48:10.444539Z, 287550
2019-11-07T22:48:10.469539Z, 276095
2019-11-07T22:48:10.494539Z, 251137
2019-11-07T22:48:10.519539Z, 216791
2019-11-07T22:48:10.544539Z, 180330
2019-11-07T22:48:10.569539Z, 153178
2019-11-07T22:48:10.594539Z, 139281
2019-11-07T22:48:10.619539Z, 137235
2019-11-07T22:48:10.644539Z, 146949
2019-11-07T22:48:10.669539Z, 162695
2019-11-07T22:48:10.694539Z, 175847
2019-11-07T22:48:10.719539Z, 183620
2019-11-07T22:48:10.744539Z, 184220
2019-11-07T22:48:10.769539Z, 176357
2019-11-07T22:48:10.794539Z, 164833
2019-11-07T22:48:10.819539Z, 152912
2019-11-07T22:48:10.844539Z, 138940
2019-11-07T22:48:10.869539Z, 123969
2019-11-07T22:48:10.894539Z, 111073
2019-11-07T22:48:10.919539Z, 102116
2019-11-07T22:48:10.944539Z, 97527
2019-11-07T22:48:10.969539Z, 94165
2019-11-07T22:48:10.994539Z, 87256
2019-11-07T22:48:11.019539Z, 75348
2019-11-07T22:48:11.044539Z, 59835
2019-11-07T22:48:11.069539Z, 42657
2019-11-07T22:48:11.094539Z, 24297
2019-11-07T22:48:11.119539Z, 4820
2019-11-07T22:48:11.144539Z, -13222
2019-11-07T22:48:11.169539Z, -30084
2019-11-07T22:48:11.194539Z, -46460
2019-11-07T22:48:11.219539Z, -58529
2019-11-07T22:48:11.244539Z, -67771
2019-11-07T22:48:11.269539Z, -78872
2019-11-07T22:48:11.294539Z, -89589
2019-11-07T22:48:11.319539Z, -95417
2019-11-07T22:48:11.344539Z, -96599
2019-11-07T22:48:11.369539Z, -93364
2019-11-07T22:48:11.394539Z, -83805
2019-11-07T22:48:11.419539Z, -70090
2019-11-07T22:48:11.444539Z, -51217
2019-11-07T22:48:11.469539Z, -20138
2019-11-07T22:48:11.494539Z, 24058
2019-11-07T22:48:11.519539Z, 76919
2019-11-07T22:48:11.544539Z, 135654
2019-11-07T22:48:11.569539Z, 195099
2019-11-07T22:48:11.594539Z, 246248
2019-11-07T22:48:11.619539Z, 284167
2019-11-07T22:48:11.644539Z, 306260
2019-11-07T22:48:11.669539Z, 310797
2019-11-07T22:48:11.694539Z, 305204
2019-11-07T22:48:11.719539Z, 298027
2019-11-07T22:48:11.744539Z, 288762
2019-11-07T22:48:11.769539Z, 277127
2019-11-07T22:48:11.794539Z, 266766
2019-11-07T22:48:11.819539Z, 254953
2019-11-07T22:48:11.844539Z, 236281
2019-11-07T22:48:11.869539Z, 212373
2019-11-07T22:48:11.894539Z, 183851
2019-11-07T22:48:11.919539Z, 149171
2019-11-07T22:48:11.944539Z, 110211
2019-11-07T22:48:11.969539Z, 67314
2019-11-07T22:48:11.994539Z, 20027
2019-11-07T22:48:12.019539Z, -28582
2019-11-07T22:48:12.044539Z, -73062
2019-11-07T22:48:12.069539Z, -107454
2019-11-07T22:48:12.094539Z, -128269
2019-11-07T22:48:12.119539Z, -137063
2019-11-07T22:48:12.144539Z, -137024
2019-11-07T22:48:12.169539Z, -129675
2019-11-07T22:48:12.194539Z, -118571
2019-11-07T22:48:12.219539Z, -107598
2019-11-07T22:48:12.244539Z, -96124
2019-11-07T22:48:12.269539Z, -84613
2019-11-07T22:48:12.294539Z, -75841
2019-11-07T22:48:12.319539Z, -69763
2019-11-07T22:48:12.344539Z, -67480
2019-11-07T22:48:12.369539Z, -72597
2019-11-07T22:48:12.394539Z, -83868
2019-11-07T22:48:12.419539Z, -96660
2019-11-07T22:48:12.444539Z, -110059
2019-11-07T22:48:12.469539Z, -124360
2019-11-07T22:48:12.494539Z, -136871
2019-11-07T22:48:12.519539Z, -146732
2019-11-07T22:48:12.544539Z, -157755
2019-11-07T22:48:12.569539Z, -170787
2019-11-07T22:48:12.594539Z, -185023
2019-11-07T22:48:12.619539Z, -205514
2019-11-07T22:48:12.644539Z, -232970
2019-11-07T22:48:12.669539Z, -257692
2019-11-07T22:48:12.694539Z, -272379
2019-11-07T22:48:12.719539Z, -278450
2019-11-07T22:48:12.744539Z, -280578
2019-11-07T22:48:12.769539Z, -282412
2019-11-07T22:48:12.794539Z, -288027
2019-11-07T22:48:12.819539Z, -301485
2019-11-07T22:48:12.844539Z, -320753
2019-11-07T22:48:12.869539Z, -340266
2019-11-07T22:48:12.894539Z, -360082
2019-11-07T22:48:12.919539Z, -380097
2019-11-07T22:48:12.944539Z, -393811
2019-11-07T22:48:12.969539Z, -396714
2019-11-07T22:48:12.994539Z, -388351
2019-11-07T22:48:13.019539Z, -369247
2019-11-07T22:48:13.044539Z, -340665
2019-11-07T22:48:13.069539Z, -304065
2019-11-07T22:48:13.094539Z, -263929
2019-11-07T22:48:13.119539Z, -224971
2019-11-07T22:48:13.144539Z, -187274
2019-11-07T22:48:13.169539Z, -151368
2019-11-07T22:48:13.194539Z, -119388
2019-11-07T22:48:13.219539Z, -93055
2019-11-07T22:48:13.244539Z, -73400
2019-11-07T22:48:13.269539Z, -58638
2019-11-07T22:48:13.294539Z, -48618
2019-11-07T22:48:13.319539Z, -43813
2019-11-07T22:48:13.344539Z, -38278
2019-11-07T22:48:13.369539Z, -25314
2019-11-07T22:48:13.394539Z, -4198
2019-11-07T22:48:13.419539Z, 23232
2019-11-07T22:48:13.444539Z, 54277
2019-11-07T22:48:13.469539Z, 84854
2019-11-07T22:48:13.494539Z, 112650
2019-11-07T22:48:13.519539Z, 137309
2019-11-07T22:48:13.544539Z, 160462
2019-11-07T22:48:13.569539Z, 184192
2019-11-07T22:48:13.594539Z, 206716
2019-11-07T22:48:13.619539Z, 228862
2019-11-07T22:48:13.644539Z, 255897
2019-11-07T22:48:13.669539Z, 286833
2019-11-07T22:48:13.694539Z, 316471
2019-11-07T22:48:13.719539Z, 343345
2019-11-07T22:48:13.744539Z, 363121
2019-11-07T22:48:13.769539Z, 367501
2019-11-07T22:48:13.794539Z, 356471
2019-11-07T22:48:13.819539Z, 333498
2019-11-07T22:48:13.844539Z, 294315
2019-11-07T22:48:13.869539Z, 238510
2019-11-07T22:48:13.894539Z, 177794
2019-11-07T22:48:13.919539Z, 121686
2019-11-07T22:48:13.944539Z, 71774
2019-11-07T22:48:13.969539Z, 29050
2019-11-07T22:48:13.994539Z, -6853
2019-11-07T22:48:14.019539Z, -36636
2019-11-07T22:48:14.044539Z, -58168
2019-11-07T22:48:14.069539Z, -69805
2019-11-07T22:48:14.094539Z, -69912
2019-11-07T22:48:14.119539Z, -56595
2019-11-07T22:48:14.144539Z, -32629
2019-11-07T22:48:14.169539Z, -2493
2019-11-07T22:48:14.194539Z, 34492
2019-11-07T22:48:14.219539Z, 80679
2019-11-07T22:48:14.244539Z, 134770
2019-11-07T22:48:14.269539Z, 191827
2019-11-07T22:48:14.294539Z, 244108
2019-11-07T22:48:14.319539Z, 286984
2019-11-07T22:48:14.344539Z, 319351
2019-11-07T22:48:14.369539Z, 336812
2019-11-07T22:48:14.394539Z, 336225
2019-11-07T22:48:14.419539Z, 318398
2019-11-07T22:48:14.444539Z, 284863
2019-11-07T22:48:14.469539Z, 239673
2019-11-07T22:48:14.494539Z, 188766
2019-11-07T22:48:14.519539Z, 137949
2019-11-07T22:48:14.544539Z, 93295
2019-11-07T22:48:14.569539Z, 59524
2019-11-07T22:48:14.594539Z, 34799
2019-11-07T22:48:14.619539Z, 13963
2019-11-07T22:48:14.644539Z, -3392
2019-11-07T22:48:14.669539Z, -18432
2019-11-07T22:48:14.694539Z, -34242
2019-11-07T22:48:14.719539Z, -48235
2019-11-07T22:48:14.744539Z, -58038
2019-11-07T22:48:14.769539Z, -63901
2019-11-07T22:48:14.794539Z, -60516
2019-11-07T22:48:14.819539Z, -43575
2019-11-07T22:48:14.844539Z, -17842
2019-11-07T22:48:14.869539Z, 12238
2019-11-07T22:48:14.894539Z, 44812
2019-11-07T22:48:14.919539Z, 74822
2019-11-07T22:48:14.944539Z, 97445
2019-11-07T22:48:14.969539Z, 111187
2019-11-07T22:48:14.994539Z, 117915
2019-11-07T22:48:15.019539Z, 122468
2019-11-07T22:48:15.044539Z, 128864
2019-11-07T22:48:15.069539Z, 137772
2019-11-07T22:48:15.094539Z, 149529
2019-11-07T22:48:15.119539Z, 163844
2019-11-07T22:48:15.144539Z, 175033
2019-11-07T22:48:15.169539Z, 175696
2019-11-07T22:48:15.194539Z, 163172
2019-11-07T22:48:15.219539Z, 135422
2019-11-07T22:48:15.244539Z, 89866
2019-11-07T22:48:15.269539Z, 30646
2019-11-07T22:48:15.294539Z, -36877
2019-11-07T22:48:15.319539Z, -112275
2019-11-07T22:48:15.344539Z, -190815
2019-11-07T22:48:15.369539Z, -263299
2019-11-07T22:48:15.394539Z, -323404
2019-11-07T22:48:15.419539Z, -364775
2019-11-07T22:48:15.444539Z, -381664
2019-11-07T22:48:15.469539Z, -374135
2019-11-07T22:48:15.494539Z, -346244
2019-11-07T22:48:15.519539Z, -303149
2019-11-07T22:48:15.544539Z, -249918
2019-11-07T22:48:15.569539Z, -193352
2019-11-07T22:48:15.594539Z, -143229
