# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_GNI_10_BH2
# sample_count: 28800
# sample_rate_hz: 40
# start_time: 2019-11-07T22:48:00.019534Z
# latitude_deg: 40.148
# longitude_deg: 44.741
# elevation_m: 1509.0
# depth_m: 100.0
# azimuth_deg: 90.0
# dip_deg: 0
# instrument: Trillium 240 broad band
# scale_factor: 1.98307E9
# scale_frequency_hz: 0.02
# scale_units: m/s
# field_unit: UTC, COUNTS
# field_type: datetime, INTEGER
Time, Sample
2019-11-07T22:48:00.019534Z, 10040
2019-11-07T22:48:00.044534Z, 10618
2019-11-07T22:48:00.069534Z, 11119
2019-11-07T22:48:00.094534Z, 11570
2019-11-07T22:48:00.119534Z, 12045
2019-11-07T22:48:00.144534Z, 12589
2019-11-07T22:48:00.169534Z, 13223
2019-11-07T22:48:00.194534Z, 13898
2019-11-07T22:48:00.219534Z, 14549
2019-11-07T22:48:00.244534Z, 15210
2019-11-07T22:48:00.269534Z, 15871
2019-11-07T22:48:00.294534Z, 16484
2019-11-07T22:48:00.319534Z, 17017
2019-11-07T22:48:00.344534Z, 17449
2019-11-07T22:48:00.369534Z, 17822
2019-11-07T22:48:00.394534Z, 18171
2019-11-07T22:48:00.419534Z, 18540
2019-11-07T22:48:00.444534Z, 18975
2019-11-07T22:48:00.469534Z, 19458
2019-11-07T22:48:00.494534Z, 19929
2019-11-07T22:48:00.519534Z, 20282
2019-11-07T22:48:00.544534Z, 20519
2019-11-07T22:48:00.569534Z, 20804
2019-11-07T22:48:00.594534Z, 21257
2019-11-07T22:48:00.619534Z, 21878
2019-11-07T22:48:00.644534Z, 22628
2019-11-07T22:48:00.669534Z, 23449
2019-11-07T22:48:00.694534Z, 24215
2019-11-07T22:48:00.719534Z, 24767
2019-11-07T22:48:00.744534Z, 25099
2019-11-07T22:48:00.769534Z, 25363
2019-11-07T22:48:00.794534Z, 25649
2019-11-07T22:48:00.819534Z, 25938
2019-11-07T22:48:00.844534Z, 26120
2019-11-07T22:48:00.869534Z, 26135
2019-11-07T22:48:00.894534Z, 26117
2019-11-07T22:48:00.919534Z, 26167
2019-11-07T22:48:00.944534Z, 26257
2019-11-07T22:48:00.969534Z, 26398
2019-11-07T22:48:00.994534Z, 26622
2019-11-07T22:48:01.019534Z, 26852
2019-11-07T22:48:01.044534Z, 26909
2019-11-07T22:48:01.069534Z, 26717
2019-11-07T22:48:01.094534Z, 26310
2019-11-07T22:48:01.119534Z, 25783
2019-11-07T22:48:01.144534Z, 25298
2019-11-07T22:48:01.169534Z, 24864
2019-11-07T22:48:01.194534Z, 24357
2019-11-07T22:48:01.219534Z, 23696
2019-11-07T22:48:01.244534Z, 22915
2019-11-07T22:48:01.269534Z, 22102
2019-11-07T22:48:01.294534Z, 21297
2019-11-07T22:48:01.319534Z, 20653
2019-11-07T22:48:01.344534Z, 20381
2019-11-07T22:48:01.369534Z, 20413
2019-11-07T22:48:01.394534Z, 20426
2019-11-07T22:48:01.419534Z, 20219
2019-11-07T22:48:01.444534Z, 19985
2019-11-07T22:48:01.469534Z, 20051
2019-11-07T22:48:01.494534Z, 20430
2019-11-07T22:48:01.519534Z, 20787
2019-11-07T22:48:01.544534Z, 20850
2019-11-07T22:48:01.569534Z, 20668
2019-11-07T22:48:01.594534Z, 20426
2019-11-07T22:48:01.619534Z, 20176
2019-11-07T22:48:01.644534Z, 19747
2019-11-07T22:48:01.669534Z, 19092
2019-11-07T22:48:01.694534Z, 18514
2019-11-07T22:48:01.719534Z, 18308
2019-11-07T22:48:01.744534Z, 18443
2019-11-07T22:48:01.769534Z, 18660
2019-11-07T22:48:01.794534Z, 18852
2019-11-07T22:48:01.819534Z, 19112
2019-11-07T22:48:01.844534Z, 19418
2019-11-07T22:48:01.869534Z, 19736
2019-11-07T22:48:01.894534Z, 20112
2019-11-07T22:48:01.919534Z, 20523
2019-11-07T22:48:01.944534Z, 20877
2019-11-07T22:48:01.969534Z, 21076
2019-11-07T22:48:01.994534Z, 21134
2019-11-07T22:48:02.019534Z, 21205
2019-11-07T22:48:02.044534Z, 21232
2019-11-07T22:48:02.069534Z, 20941
2019-11-07T22:48:02.094534Z, 20386
2019-11-07T22:48:02.119534Z, 19908
2019-11-07T22:48:02.144534Z, 19694
2019-11-07T22:48:02.169534Z, 19664
2019-11-07T22:48:02.194534Z, 19695
2019-11-07T22:48:02.219534Z, 19930
2019-11-07T22:48:02.244534Z, 20572
2019-11-07T22:48:02.269534Z, 21584
2019-11-07T22:48:02.294534Z, 22753
2019-11-07T22:48:02.319534Z, 23842
2019-11-07T22:48:02.344534Z, 24777
2019-11-07T22:48:02.369534Z, 25572
2019-11-07T22:48:02.394534Z, 26140
2019-11-07T22:48:02.419534Z, 26407
2019-11-07T22:48:02.444534Z, 26482
2019-11-07T22:48:02.469534Z, 26554
2019-11-07T22:48:02.494534Z, 26721
2019-11-07T22:48:02.519534Z, 26917
2019-11-07T22:48:02.544534Z, 26928
2019-11-07T22:48:02.569534Z, 26631
2019-11-07T22:48:02.594534Z, 26120
2019-11-07T22:48:02.619534Z, 25547
2019-11-07T22:48:02.644534Z, 25059
2019-11-07T22:48:02.669534Z, 24702
2019-11-07T22:48:02.694534Z, 24276
2019-11-07T22:48:02.719534Z, 23564
2019-11-07T22:48:02.744534Z, 22680
2019-11-07T22:48:02.769534Z, 21943
2019-11-07T22:48:02.794534Z, 21410
2019-11-07T22:48:02.819534Z, 20812
2019-11-07T22:48:02.844534Z, 19875
2019-11-07T22:48:02.869534Z, 18570
2019-11-07T22:48:02.894534Z, 17221
2019-11-07T22:48:02.919534Z, 16154
2019-11-07T22:48:02.944534Z, 15288
2019-11-07T22:48:02.969534Z, 14301
2019-11-07T22:48:02.994534Z, 13002
2019-11-07T22:48:03.019534Z, 11500
2019-11-07T22:48:03.044534Z, 10146
2019-11-07T22:48:03.069534Z, 9156
2019-11-07T22:48:03.094534Z, 8483
2019-11-07T22:48:03.119534Z, 7935
2019-11-07T22:48:03.144534Z, 7174
2019-11-07T22:48:03.169534Z, 5946
2019-11-07T22:48:03.194534Z, 4208
2019-11-07T22:48:03.219534Z, 2154
2019-11-07T22:48:03.244534Z, 330
2019-11-07T22:48:03.269534Z, -816
2019-11-07T22:48:03.294534Z, -1423
2019-11-07T22:48:03.319534Z, -1977
2019-11-07T22:48:03.344534Z, -2876
2019-11-07T22:48:03.369534Z, -4329
2019-11-07T22:48:03.394534Z, -6224
2019-11-07T22:48:03.419534Z, -8146
2019-11-07T22:48:03.444534Z, -9846
2019-11-07T22:48:03.469534Z, -11356
2019-11-07T22:48:03.494534Z, -12670
2019-11-07T22:48:03.519534Z, -13779
2019-11-07T22:48:03.544534Z, -14772
2019-11-07T22:48:03.569534Z, -15564
2019-11-07T22:48:03.594534Z, -15874
2019-11-07T22:48:03.619534Z, -15522
2019-11-07T22:48:03.644534Z, -14575
2019-11-07T22:48:03.669534Z, -13296
2019-11-07T22:48:03.694534Z, -11818
2019-11-07T22:48:03.719534Z, -10026
2019-11-07T22:48:03.744534Z, -7775
2019-11-07T22:48:03.769534Z, -5003
2019-11-07T22:48:03.794534Z, -1974
2019-11-07T22:48:03.819534Z, 847
2019-11-07T22:48:03.844534Z, 3146
2019-11-07T22:48:03.869534Z, 4773
2019-11-07T22:48:03.894534Z, 5872
2019-11-07T22:48:03.919534Z, 6806
2019-11-07T22:48:03.944534Z, 7859
2019-11-07T22:48:03.969534Z, 9147
2019-11-07T22:48:03.994534Z, 10508
2019-11-07T22:48:04.019534Z, 11623
2019-11-07T22:48:04.044534Z, 12465
2019-11-07T22:48:04.069534Z, 13370
2019-11-07T22:48:04.094534Z, 14514
2019-11-07T22:48:04.119534Z, 15718
2019-11-07T22:48:04.144534Z, 16796
2019-11-07T22:48:04.169534Z, 17730
2019-11-07T22:48:04.194534Z, 18626
2019-11-07T22:48:04.219534Z, 19683
2019-11-07T22:48:04.244534Z, 21106
2019-11-07T22:48:04.269534Z, 22854
2019-11-07T22:48:04.294534Z, 24732
2019-11-07T22:48:04.319534Z, 26780
2019-11-07T22:48:04.344534Z, 29147
2019-11-07T22:48:04.369534Z, 31831
2019-11-07T22:48:04.394534Z, 34718
2019-11-07T22:48:04.419534Z, 37680
2019-11-07T22:48:04.444534Z, 40640
2019-11-07T22:48:04.469534Z, 43477
2019-11-07T22:48:04.494534Z, 45924
2019-11-07T22:48:04.519534Z, 47616
2019-11-07T22:48:04.544534Z, 48280
2019-11-07T22:48:04.569534Z, 47854
2019-11-07T22:48:04.594534Z, 46304
2019-11-07T22:48:04.619534Z, 43567
2019-11-07T22:48:04.644534Z, 39897
2019-11-07T22:48:04.669534Z, 35948
2019-11-07T22:48:04.694534Z, 32326
2019-11-07T22:48:04.719534Z, 29289
2019-11-07T22:48:04.744534Z, 26693
2019-11-07T22:48:04.769534Z, 24043
2019-11-07T22:48:04.794534Z, 21088
2019-11-07T22:48:04.819534Z, 17990
2019-11-07T22:48:04.844534Z, 14741
2019-11-07T22:48:04.869534Z, 11339
2019-11-07T22:48:04.894534Z, 8213
2019-11-07T22:48:04.919534Z, 5791
2019-11-07T22:48:04.944534Z, 4193
2019-11-07T22:48:04.969534Z, 3408
2019-11-07T22:48:04.994534Z, 3608
2019-11-07T22:48:05.019534Z, 4824
2019-11-07T22:48:05.044534Z, 6274
2019-11-07T22:48:05.069534Z, 7134
2019-11-07T22:48:05.094534Z, 7693
2019-11-07T22:48:05.119534Z, 8743
2019-11-07T22:48:05.144534Z, 10245
2019-11-07T22:48:05.169534Z, 11537
2019-11-07T22:48:05.194534Z, 12463
2019-11-07T22:48:05.219534Z, 13140
2019-11-07T22:48:05.244534Z, 13390
2019-11-07T22:48:05.269534Z, 13060
2019-11-07T22:48:05.294534Z, 12069
2019-11-07T22:48:05.319534Z, 9807
2019-11-07T22:48:05.344534Z, 5192
2019-11-07T22:48:05.369534Z, -1416
2019-11-07T22:48:05.394534Z, -7905
2019-11-07T22:48:05.419534Z, -13017
2019-11-07T22:48:05.444534Z, -17511
2019-11-07T22:48:05.469534Z, -23202
2019-11-07T22:48:05.494534Z, -30884
2019-11-07T22:48:05.519534Z, -39368
2019-11-07T22:48:05.544534Z, -46421
2019-11-07T22:48:05.569534Z, -50048
2019-11-07T22:48:05.594534Z, -50501
2019-11-07T22:48:05.619534Z, -50326
2019-11-07T22:48:05.644534Z, -51478
2019-11-07T22:48:05.669534Z, -52962
2019-11-07T22:48:05.694534Z, -52000
2019-11-07T22:48:05.719534Z, -47328
2019-11-07T22:48:05.744534Z, -40128
2019-11-07T22:48:05.769534Z, -33000
2019-11-07T22:48:05.794534Z, -28580
2019-11-07T22:48:05.819534Z, -27391
2019-11-07T22:48:05.844534Z, -27494
2019-11-07T22:48:05.869534Z, -26725
2019-11-07T22:48:05.894534Z, -24518
2019-11-07T22:48:05.919534Z, -21976
2019-11-07T22:48:05.944534Z, -19750
2019-11-07T22:48:05.969534Z, -16939
2019-11-07T22:48:05.994534Z, -12399
2019-11-07T22:48:06.019534Z, -4931
2019-11-07T22:48:06.044534Z, 5636
2019-11-07T22:48:06.069534Z, 17719
2019-11-07T22:48:06.094534Z, 29142
2019-11-07T22:48:06.119534Z, 38235
2019-11-07T22:48:06.144534Z, 45245
2019-11-07T22:48:06.169534Z, 50962
2019-11-07T22:48:06.194534Z, 56019
2019-11-07T22:48:06.219534Z, 60328
2019-11-07T22:48:06.244534Z, 61389
2019-11-07T22:48:06.269534Z, 57883
2019-11-07T22:48:06.294534Z, 52727
2019-11-07T22:48:06.319534Z, 51275
2019-11-07T22:48:06.344534Z, 55769
2019-11-07T22:48:06.369534Z, 62359
2019-11-07T22:48:06.394534Z, 65841
2019-11-07T22:48:06.419534Z, 63900
2019-11-07T22:48:06.444534Z, 58076
2019-11-07T22:48:06.469534Z, 52172
2019-11-07T22:48:06.494534Z, 49310
2019-11-07T22:48:06.519534Z, 49564
2019-11-07T22:48:06.544534Z, 50391
2019-11-07T22:48:06.569534Z, 50150
2019-11-07T22:48:06.594534Z, 48851
2019-11-07T22:48:06.619534Z, 48142
2019-11-07T22:48:06.644534Z, 50737
2019-11-07T22:48:06.669534Z, 57173
2019-11-07T22:48:06.694534Z, 65530
2019-11-07T22:48:06.719534Z, 72374
2019-11-07T22:48:06.744534Z, 74244
2019-11-07T22:48:06.769534Z, 71595
2019-11-07T22:48:06.794534Z, 68506
2019-11-07T22:48:06.819534Z, 67846
2019-11-07T22:48:06.844534Z, 68226
2019-11-07T22:48:06.869534Z, 68060
2019-11-07T22:48:06.894534Z, 68201
2019-11-07T22:48:06.919534Z, 67613
2019-11-07T22:48:06.944534Z, 64395
2019-11-07T22:48:06.969534Z, 59193
2019-11-07T22:48:06.994534Z, 55345
2019-11-07T22:48:07.019534Z, 54458
2019-11-07T22:48:07.044534Z, 54053
2019-11-07T22:48:07.069534Z, 52739
2019-11-07T22:48:07.094534Z, 50438
2019-11-07T22:48:07.119534Z, 48156
2019-11-07T22:48:07.144534Z, 46722
2019-11-07T22:48:07.169534Z, 43908
2019-11-07T22:48:07.194534Z, 39713
2019-11-07T22:48:07.219534Z, 36447
2019-11-07T22:48:07.244534Z, 35060
2019-11-07T22:48:07.269534Z, 35553
2019-11-07T22:48:07.294534Z, 36065
2019-11-07T22:48:07.319534Z, 35536
2019-11-07T22:48:07.344534Z, 34421
2019-11-07T22:48:07.369534Z, 31368
2019-11-07T22:48:07.394534Z, 25148
2019-11-07T22:48:07.419534Z, 18311
2019-11-07T22:48:07.444534Z, 14802
2019-11-07T22:48:07.469534Z, 14161
2019-11-07T22:48:07.494534Z, 13247
2019-11-07T22:48:07.519534Z, 10629
2019-11-07T22:48:07.544534Z, 6313
2019-11-07T22:48:07.569534Z, 4036
2019-11-07T22:48:07.594534Z, 9494
2019-11-07T22:48:07.619534Z, 20026
2019-11-07T22:48:07.644534Z, 24714
2019-11-07T22:48:07.669534Z, 19199
2019-11-07T22:48:07.694534Z, 10340
2019-11-07T22:48:07.719534Z, 4680
2019-11-07T22:48:07.744534Z, 3129
2019-11-07T22:48:07.769534Z, 3828
2019-11-07T22:48:07.794534Z, 5308
2019-11-07T22:48:07.819534Z, 7790
2019-11-07T22:48:07.844534Z, 10047
2019-11-07T22:48:07.869534Z, 9925
2019-11-07T22:48:07.894534Z, 7694
2019-11-07T22:48:07.919534Z, 5704
2019-11-07T22:48:07.944534Z, 7258
2019-11-07T22:48:07.969534Z, 14635
2019-11-07T22:48:07.994534Z, 26756
2019-11-07T22:48:08.019534Z, 39664
2019-11-07T22:48:08.044534Z, 48326
2019-11-07T22:48:08.069534Z, 51673
2019-11-07T22:48:08.094534Z, 55543
2019-11-07T22:48:08.119534Z, 65126
2019-11-07T22:48:08.144534Z, 77559
2019-11-07T22:48:08.169534Z, 85318
2019-11-07T22:48:08.194534Z, 85100
2019-11-07T22:48:08.219534Z, 79329
2019-11-07T22:48:08.244534Z, 74097
2019-11-07T22:48:08.269534Z, 75869
2019-11-07T22:48:08.294534Z, 83422
2019-11-07T22:48:08.319534Z, 90143
2019-11-07T22:48:08.344534Z, 91309
2019-11-07T22:48:08.369534Z, 86757
2019-11-07T22:48:08.394534Z, 80031
2019-11-07T22:48:08.419534Z, 75131
2019-11-07T22:48:08.444534Z, 75656
2019-11-07T22:48:08.469534Z, 78925
2019-11-07T22:48:08.494534Z, 76893
2019-11-07T22:48:08.519534Z, 65978
2019-11-07T22:48:08.544534Z, 50315
2019-11-07T22:48:08.569534Z, 37962
2019-11-07T22:48:08.594534Z, 30627
2019-11-07T22:48:08.619534Z, 22688
2019-11-07T22:48:08.644534Z, 9435
2019-11-07T22:48:08.669534Z, -9503
2019-11-07T22:48:08.694534Z, -31349
2019-11-07T22:48:08.719534Z, -53441
2019-11-07T22:48:08.744534Z, -73370
2019-11-07T22:48:08.769534Z, -89761
2019-11-07T22:48:08.794534Z, -102467
2019-11-07T22:48:08.819534Z, -111862
2019-11-07T22:48:08.844534Z, -119233
2019-11-07T22:48:08.869534Z, -124049
2019-11-07T22:48:08.894534Z, -124910
2019-11-07T22:48:08.919534Z, -121399
2019-11-07T22:48:08.944534Z, -114588
2019-11-07T22:48:08.969534Z, -107071
2019-11-07T22:48:08.994534Z, -99456
2019-11-07T22:48:09.019534Z, -92698
2019-11-07T22:48:09.044534Z, -89713
2019-11-07T22:48:09.069534Z, -90045
2019-11-07T22:48:09.094534Z, -89119
2019-11-07T22:48:09.119534Z, -83037
2019-11-07T22:48:09.144534Z, -73697
2019-11-07T22:48:09.169534Z, -65854
2019-11-07T22:48:09.194534Z, -61601
2019-11-07T22:48:09.219534Z, -60796
2019-11-07T22:48:09.244534Z, -61448
2019-11-07T22:48:09.269534Z, -62985
2019-11-07T22:48:09.294534Z, -67906
2019-11-07T22:48:09.319534Z, -77064
2019-11-07T22:48:09.344534Z, -86978
2019-11-07T22:48:09.369534Z, -91118
2019-11-07T22:48:09.394534Z, -85535
2019-11-07T22:48:09.419534Z, -71408
2019-11-07T22:48:09.444534Z, -50162
2019-11-07T22:48:09.469534Z, -22584
2019-11-07T22:48:09.494534Z, 9561
2019-11-07T22:48:09.519534Z, 41516
2019-11-07T22:48:09.544534Z, 65562
2019-11-07T22:48:09.569534Z, 80894
2019-11-07T22:48:09.594534Z, 92043
2019-11-07T22:48:09.619534Z, 100411
2019-11-07T22:48:09.644534Z, 107130
2019-11-07T22:48:09.669534Z, 112258
2019-11-07T22:48:09.694534Z, 115289
2019-11-07T22:48:09.719534Z, 115881
2019-11-07T22:48:09.744534Z, 113703
2019-11-07T22:48:09.769534Z, 111994
2019-11-07T22:48:09.794534Z, 110479
2019-11-07T22:48:09.819534Z, 103943
2019-11-07T22:48:09.844534Z, 89505
2019-11-07T22:48:09.869534Z, 66559
2019-11-07T22:48:09.894534Z, 38641
2019-11-07T22:48:09.919534Z, 10550
2019-11-07T22:48:09.944534Z, -15350
2019-11-07T22:48:09.969534Z, -38762
2019-11-07T22:48:09.994534Z, -62353
2019-11-07T22:48:10.019534Z, -85509
2019-11-07T22:48:10.044534Z, -105528
2019-11-07T22:48:10.069534Z, -121534
2019-11-07T22:48:10.094534Z, -131584
2019-11-07T22:48:10.119534Z, -134581
2019-11-07T22:48:10.144534Z, -132256
2019-11-07T22:48:10.169534Z, -128601
2019-11-07T22:48:10.194534Z, -123937
2019-11-07T22:48:10.219534Z, -114512
2019-11-07T22:48:10.244534Z, -99826
2019-11-07T22:48:10.269534Z, -81271
2019-11-07T22:48:10.294534Z, -60382
2019-11-07T22:48:10.319534Z, -38137
2019-11-07T22:48:10.344534Z, -15495
2019-11-07T22:48:10.369534Z, 3012
2019-11-07T22:48:10.394534Z, 15770
2019-11-07T22:48:10.419534Z, 25106
2019-11-07T22:48:10.444534Z, 29197
2019-11-07T22:48:10.469534Z, 24669
2019-11-07T22:48:10.494534Z, 10274
2019-11-07T22:48:10.519534Z, -14008
2019-11-07T22:48:10.544534Z, -47826
2019-11-07T22:48:10.569534Z, -86997
2019-11-07T22:48:10.594534Z, -120746
2019-11-07T22:48:10.619534Z, -141280
2019-11-07T22:48:10.644534Z, -149418
2019-11-07T22:48:10.669534Z, -150902
2019-11-07T22:48:10.694534Z, -150810
2019-11-07T22:48:10.719534Z, -147862
2019-11-07T22:48:10.744534Z, -138571
2019-11-07T22:48:10.769534Z, -121108
2019-11-07T22:48:10.794534Z, -96590
2019-11-07T22:48:10.819534Z, -72856
2019-11-07T22:48:10.844534Z, -58619
2019-11-07T22:48:10.869534Z, -54855
2019-11-07T22:48:10.894534Z, -57643
2019-11-07T22:48:10.919534Z, -64938
2019-11-07T22:48:10.944534Z, -75745
2019-11-07T22:48:10.969534Z, -89360
2019-11-07T22:48:10.994534Z, -104057
2019-11-07T22:48:11.019534Z, -115485
2019-11-07T22:48:11.044534Z, -123858
2019-11-07T22:48:11.069534Z, -132433
2019-11-07T22:48:11.094534Z, -140646
2019-11-07T22:48:11.119534Z, -147217
2019-11-07T22:48:11.144534Z, -151288
2019-11-07T22:48:11.169534Z, -151347
2019-11-07T22:48:11.194534Z, -146042
2019-11-07T22:48:11.219534Z, -138448
2019-11-07T22:48:11.244534Z, -136293
2019-11-07T22:48:11.269534Z, -141032
2019-11-07T22:48:11.294534Z, -146237
2019-11-07T22:48:11.319534Z, -147414
2019-11-07T22:48:11.344534Z, -143725
2019-11-07T22:48:11.369534Z, -135702
2019-11-07T22:48:11.394534Z, -126763
2019-11-07T22:48:11.419534Z, -121484
2019-11-07T22:48:11.444534Z, -123316
2019-11-07T22:48:11.469534Z, -131240
2019-11-07T22:48:11.494534Z, -138847
2019-11-07T22:48:11.519534Z, -141323
2019-11-07T22:48:11.544534Z, -136148
2019-11-07T22:48:11.569534Z, -123540
2019-11-07T22:48:11.594534Z, -107213
2019-11-07T22:48:11.619534Z, -87880
2019-11-07T22:48:11.644534Z, -64486
2019-11-07T22:48:11.669534Z, -39292
2019-11-07T22:48:11.694534Z, -15088
2019-11-07T22:48:11.719534Z, 8004
2019-11-07T22:48:11.744534Z, 30351
2019-11-07T22:48:11.769534Z, 52243
2019-11-07T22:48:11.794534Z, 71395
2019-11-07T22:48:11.819534Z, 81273
2019-11-07T22:48:11.844534Z, 80850
2019-11-07T22:48:11.869534Z, 75836
2019-11-07T22:48:11.894534Z, 70240
2019-11-07T22:48:11.919534Z, 65993
2019-11-07T22:48:11.944534Z, 64481
2019-11-07T22:48:11.969534Z, 63396
2019-11-07T22:48:11.994534Z, 57751
2019-11-07T22:48:12.019534Z, 47549
2019-11-07T22:48:12.044534Z, 35679
2019-11-07T22:48:12.069534Z, 23204
2019-11-07T22:48:12.094534Z, 10801
2019-11-07T22:48:12.119534Z, -1700
2019-11-07T22:48:12.144534Z, -14461
2019-11-07T22:48:12.169534Z, -27509
2019-11-07T22:48:12.194534Z, -39819
2019-11-07T22:48:12.219534Z, -50387
2019-11-07T22:48:12.244534Z, -60191
2019-11-07T22:48:12.269534Z, -69093
2019-11-07T22:48:12.294534Z, -77893
2019-11-07T22:48:12.319534Z, -87570
2019-11-07T22:48:12.344534Z, -98090
2019-11-07T22:48:12.369534Z, -109737
2019-11-07T22:48:12.394534Z, -119181
2019-11-07T22:48:12.419534Z, -123686
2019-11-07T22:48:12.444534Z, -123380
2019-11-07T22:48:12.469534Z, -119616
2019-11-07T22:48:12.494534Z, -114559
2019-11-07T22:48:12.519534Z, -106880
2019-11-07T22:48:12.544534Z, -95460
2019-11-07T22:48:12.569534Z, -81694
2019-11-07T22:48:12.594534Z, -67399
2019-11-07T22:48:12.619534Z, -53993
2019-11-07T22:48:12.644534Z, -38606
2019-11-07T22:48:12.669534Z, -16710
2019-11-07T22:48:12.694534Z, 11680
2019-11-07T22:48:12.719534Z, 41813
2019-11-07T22:48:12.744534Z, 67562
2019-11-07T22:48:12.769534Z, 84621
2019-11-07T22:48:12.794534Z, 92527
2019-11-07T22:48:12.819534Z, 94062
2019-11-07T22:48:12.844534Z, 90669
2019-11-07T22:48:12.869534Z, 80291
2019-11-07T22:48:12.894534Z, 60788
2019-11-07T22:48:12.919534Z, 33650
2019-11-07T22:48:12.944534Z, 4684
2019-11-07T22:48:12.969534Z, -20739
2019-11-07T22:48:12.994534Z, -42038
2019-11-07T22:48:13.019534Z, -60368
2019-11-07T22:48:13.044534Z, -75031
2019-11-07T22:48:13.069534Z, -82255
2019-11-07T22:48:13.094534Z, -77850
2019-11-07T22:48:13.119534Z, -63213
2019-11-07T22:48:13.144534Z, -45764
2019-11-07T22:48:13.169534Z, -30392
2019-11-07T22:48:13.194534Z, -12611
2019-11-07T22:48:13.219534Z, 12332
2019-11-07T22:48:13.244534Z, 41851
2019-11-07T22:48:13.269534Z, 72033
2019-11-07T22:48:13.294534Z, 100793
2019-11-07T22:48:13.319534Z, 126326
2019-11-07T22:48:13.344534Z, 146682
2019-11-07T22:48:13.369534Z, 162353
2019-11-07T22:48:13.394534Z, 175596
2019-11-07T22:48:13.419534Z, 185597
2019-11-07T22:48:13.444534Z, 188625
2019-11-07T22:48:13.469534Z, 181413
2019-11-07T22:48:13.494534Z, 163753
2019-11-07T22:48:13.519534Z, 137306
2019-11-07T22:48:13.544534Z, 103828
2019-11-07T22:48:13.569534Z, 66679
2019-11-07T22:48:13.594534Z, 29710
2019-11-07T22:48:13.619534Z, -4458
2019-11-07T22:48:13.644534Z, -32943
2019-11-07T22:48:13.669534Z, -53315
2019-11-07T22:48:13.694534Z, -64474
2019-11-07T22:48:13.719534Z, -65971
2019-11-07T22:48:13.744534Z, -58356
2019-11-07T22:48:13.769534Z, -42273
2019-11-07T22:48:13.794534Z, -21276
2019-11-07T22:48:13.819534Z, -1045
2019-11-07T22:48:13.844534Z, 18232
2019-11-07T22:48:13.869534Z, 40336
2019-11-07T22:48:13.894534Z, 68458
2019-11-07T22:48:13.919534Z, 102577
2019-11-07T22:48:13.944534Z, 137753
2019-11-07T22:48:13.969534Z, 167000
2019-11-07T22:48:13.994534Z, 184666
2019-11-07T22:48:14.019534Z, 190107
2019-11-07T22:48:14.044534Z, 186379
2019-11-07T22:48:14.069534Z, 173302
2019-11-07T22:48:14.094534Z, 146998
2019-11-07T22:48:14.119534Z, 107329
2019-11-07T22:48:14.144534Z, 59217
2019-11-07T22:48:14.169534Z, 6952
2019-11-07T22:48:14.194534Z, -46552
2019-11-07T22:48:14.219534Z, -100014
2019-11-07T22:48:14.244534Z, -153411
2019-11-07T22:48:14.269534Z, -204491
2019-11-07T22:48:14.294534Z, -249269
2019-11-07T22:48:14.319534Z, -284578
2019-11-07T22:48:14.344534Z, -308638
2019-11-07T22:48:14.369534Z, -320848
2019-11-07T22:48:14.394534Z, -323055
2019-11-07T22:48:14.419534Z, -318816
2019-11-07T22:48:14.444534Z, -311625
2019-11-07T22:48:14.469534Z, -304753
2019-11-07T22:48:14.494534Z, -299822
2019-11-07T22:48:14.519534Z, -296074
2019-11-07T22:48:14.544534Z, -290628
2019-11-07T22:48:14.569534Z, -279696
2019-11-07T22:48:14.594534Z, -260157
2019-11-07T22:48:14.619534Z, -231124
2019-11-07T22:48:14.644534Z, -193218
2019-11-07T22:48:14.669534Z, -146002
2019-11-07T22:48:14.694534Z, -91044
2019-11-07T22:48:14.719534Z, -33592
2019-11-07T22:48:14.744534Z, 20178
2019-11-07T22:48:14.769534Z, 64591
2019-11-07T22:48:14.794534Z, 96934
2019-11-07T22:48:14.819534Z, 116040
2019-11-07T22:48:14.844534Z, 120583
2019-11-07T22:48:14.869534Z, 113129
2019-11-07T22:48:14.894534Z, 99570
2019-11-07T22:48:14.919534Z, 82455
2019-11-07T22:48:14.944534Z, 60836
2019-11-07T22:48:14.969534Z, 36351
2019-11-07T22:48:14.994534Z, 13290
2019-11-07T22:48:15.019534Z, -4826
2019-11-07T22:48:15.044534Z, -18467
2019-11-07T22:48:15.069534Z, -30984
2019-11-07T22:48:15.094534Z, -41784
2019-11-07T22:48:15.119534Z, -45985
2019-11-07T22:48:15.144534Z, -39335
2019-11-07T22:48:15.169534Z, -20909
2019-11-07T22:48:15.194534Z, 7171
2019-11-07T22:48:15.219534Z, 41406
2019-11-07T22:48:15.244534Z, 78983
2019-11-07T22:48:15.269534Z, 118239
2019-11-07T22:48:15.294534Z, 156080
2019-11-07T22:48:15.319534Z, 189001
2019-11-07T22:48:15.344534Z, 215418
2019-11-07T22:48:15.369534Z, 234242
2019-11-07T22:48:15.394534Z, 244764
2019-11-07T22:48:15.419534Z, 246319
2019-11-07T22:48:15.444534Z, 237302
2019-11-07T22:48:15.469534Z, 215705
2019-11-07T22:48:15.494534Z, 182464
2019-11-07T22:48:15.519534Z, 142571
2019-11-07T22:48:15.544534Z, 98421
2019-11-07T22:48:15.569534Z, 50635
2019-11-07T22:48:15.594534Z, 1706
